[german-vpd] rank1 sweep 0/61760 (1s, 8,096 positions, 11.2k pos/s)
[german-vpd] rank1 sweep 64/61760 (12s, 526,240 positions, 43.1k pos/s)
[german-vpd] rank1 sweep 3072/61760 (552s, 24,879,008 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3136/61760 (563s, 25,397,152 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3200/61760 (575s, 25,915,296 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3264/61760 (586s, 26,433,440 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3328/61760 (598s, 26,951,584 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3392/61760 (609s, 27,469,728 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3456/61760 (621s, 27,987,872 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3520/61760 (632s, 28,506,016 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3584/61760 (644s, 29,024,160 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3648/61760 (655s, 29,542,304 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3712/61760 (667s, 30,060,448 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3776/61760 (678s, 30,578,592 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3840/61760 (690s, 31,096,736 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3904/61760 (701s, 31,614,880 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 3968/61760 (713s, 32,133,024 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4032/61760 (724s, 32,651,168 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4096/61760 (735s, 33,169,312 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4160/61760 (747s, 33,687,456 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4224/61760 (758s, 34,205,600 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4288/61760 (770s, 34,723,744 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4352/61760 (781s, 35,241,888 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4416/61760 (793s, 35,760,032 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4480/61760 (804s, 36,278,176 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4544/61760 (816s, 36,796,320 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4608/61760 (827s, 37,314,464 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4672/61760 (839s, 37,832,608 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4736/61760 (850s, 38,350,752 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4800/61760 (862s, 38,868,896 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4864/61760 (873s, 39,387,040 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4928/61760 (885s, 39,905,184 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 4992/61760 (896s, 40,423,328 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5056/61760 (908s, 40,941,472 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5120/61760 (919s, 41,459,616 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5184/61760 (931s, 41,977,760 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5248/61760 (942s, 42,495,904 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5312/61760 (954s, 43,014,048 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5376/61760 (965s, 43,532,192 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5440/61760 (977s, 44,050,336 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5504/61760 (988s, 44,568,480 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5568/61760 (1000s, 45,086,624 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5632/61760 (1011s, 45,604,768 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5696/61760 (1023s, 46,122,912 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5760/61760 (1034s, 46,641,056 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5824/61760 (1045s, 47,159,200 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5888/61760 (1057s, 47,677,344 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 5952/61760 (1068s, 48,195,488 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6016/61760 (1080s, 48,713,632 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6080/61760 (1091s, 49,231,776 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6144/61760 (1103s, 49,749,920 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6208/61760 (1114s, 50,268,064 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6272/61760 (1126s, 50,786,208 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6336/61760 (1137s, 51,304,352 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6400/61760 (1149s, 51,822,496 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6464/61760 (1160s, 52,340,640 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6528/61760 (1172s, 52,858,784 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6592/61760 (1184s, 53,376,928 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6656/61760 (1196s, 53,895,072 positions, 45.1k pos/s)
[german-vpd] rank1 sweep 6720/61760 (1209s, 54,413,216 positions, 45.0k pos/s)
[german-vpd] rank1 sweep 6784/61760 (1221s, 54,931,360 positions, 45.0k pos/s)
[german-vpd] rank1 sweep 6848/61760 (1234s, 55,449,504 positions, 44.9k pos/s)
[german-vpd] rank1 sweep 6912/61760 (1247s, 55,967,648 positions, 44.9k pos/s)
[german-vpd] rank1 sweep 6976/61760 (1260s, 56,485,792 positions, 44.8k pos/s)
[german-vpd] rank1 sweep 7040/61760 (1273s, 57,003,936 positions, 44.8k pos/s)
[german-vpd] rank1 sweep 7104/61760 (1286s, 57,522,080 positions, 44.7k pos/s)
[german-vpd] rank1 sweep 7168/61760 (1299s, 58,040,224 positions, 44.7k pos/s)
[german-vpd] rank1 sweep 7232/61760 (1313s, 58,558,368 positions, 44.6k pos/s)
[german-vpd] rank1 sweep 7296/61760 (1325s, 59,076,512 positions, 44.6k pos/s)
[german-vpd] rank1 sweep 7360/61760 (1350s, 59,594,656 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 7424/61760 (1373s, 60,112,800 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7488/61760 (1385s, 60,630,944 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7552/61760 (1396s, 61,149,088 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7616/61760 (1408s, 61,667,232 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7680/61760 (1419s, 62,185,376 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7744/61760 (1431s, 62,703,520 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7808/61760 (1442s, 63,221,664 positions, 43.8k pos/s)
[german-vpd] rank1 sweep 7872/61760 (1454s, 63,739,808 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 7936/61760 (1465s, 64,257,952 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8000/61760 (1476s, 64,776,096 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8064/61760 (1488s, 65,294,240 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8128/61760 (1499s, 65,812,384 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8192/61760 (1511s, 66,330,528 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8256/61760 (1522s, 66,848,672 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8320/61760 (1534s, 67,366,816 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8384/61760 (1545s, 67,884,960 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8448/61760 (1557s, 68,403,104 positions, 43.9k pos/s)
[german-vpd] rank1 sweep 8512/61760 (1568s, 68,921,248 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8576/61760 (1580s, 69,439,392 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8640/61760 (1591s, 69,957,536 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8704/61760 (1602s, 70,475,680 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8768/61760 (1614s, 70,993,824 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8832/61760 (1626s, 71,511,968 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8896/61760 (1637s, 72,030,112 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 8960/61760 (1648s, 72,548,256 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9024/61760 (1660s, 73,066,400 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9088/61760 (1671s, 73,584,544 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9152/61760 (1683s, 74,102,688 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9216/61760 (1694s, 74,620,832 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9280/61760 (1706s, 75,138,976 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9344/61760 (1718s, 75,657,120 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 9408/61760 (1729s, 76,175,264 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9472/61760 (1741s, 76,693,408 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9536/61760 (1752s, 77,211,552 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9600/61760 (1763s, 77,729,696 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9664/61760 (1775s, 78,247,840 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9728/61760 (1786s, 78,765,984 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9792/61760 (1798s, 79,284,128 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9856/61760 (1809s, 79,802,272 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9920/61760 (1821s, 80,320,416 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 9984/61760 (1832s, 80,838,560 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10048/61760 (1844s, 81,356,704 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10112/61760 (1855s, 81,874,848 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10176/61760 (1867s, 82,392,992 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10240/61760 (1878s, 82,911,136 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10304/61760 (1890s, 83,429,280 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 10368/61760 (1901s, 83,947,424 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10432/61760 (1913s, 84,465,568 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10496/61760 (1924s, 84,983,712 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10560/61760 (1936s, 85,501,856 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10624/61760 (1947s, 86,020,000 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10688/61760 (1959s, 86,538,144 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10752/61760 (1970s, 87,056,288 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10816/61760 (1982s, 87,574,432 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10880/61760 (1993s, 88,092,576 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 10944/61760 (2005s, 88,610,720 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11008/61760 (2016s, 89,128,864 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11072/61760 (2028s, 89,647,008 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11136/61760 (2039s, 90,165,152 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11200/61760 (2051s, 90,683,296 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11264/61760 (2062s, 91,201,440 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11328/61760 (2073s, 91,719,584 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11392/61760 (2085s, 92,237,728 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11456/61760 (2096s, 92,755,872 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11520/61760 (2108s, 93,274,016 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 11584/61760 (2120s, 93,792,160 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11648/61760 (2131s, 94,310,304 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11712/61760 (2142s, 94,828,448 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11776/61760 (2154s, 95,346,592 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11840/61760 (2165s, 95,864,736 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11904/61760 (2177s, 96,382,880 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 11968/61760 (2189s, 96,901,024 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 12032/61760 (2202s, 97,419,168 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 12096/61760 (2215s, 97,937,312 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 12160/61760 (2229s, 98,455,456 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 12224/61760 (2241s, 98,973,600 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 12288/61760 (2254s, 99,491,744 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12352/61760 (2267s, 100,009,888 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12416/61760 (2279s, 100,528,032 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12480/61760 (2294s, 101,046,176 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 12544/61760 (2306s, 101,564,320 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 12608/61760 (2318s, 102,082,464 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 12672/61760 (2329s, 102,600,608 positions, 44.0k pos/s)
[german-vpd] rank1 sweep 12736/61760 (2341s, 103,118,752 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12800/61760 (2352s, 103,636,896 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12864/61760 (2364s, 104,155,040 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12928/61760 (2375s, 104,673,184 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 12992/61760 (2386s, 105,191,328 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13056/61760 (2398s, 105,709,472 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13120/61760 (2409s, 106,227,616 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13184/61760 (2421s, 106,745,760 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13248/61760 (2432s, 107,263,904 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13312/61760 (2444s, 107,782,048 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13376/61760 (2455s, 108,300,192 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13440/61760 (2467s, 108,818,336 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13504/61760 (2478s, 109,336,480 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13568/61760 (2490s, 109,854,624 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13632/61760 (2501s, 110,372,768 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13696/61760 (2513s, 110,890,912 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13760/61760 (2524s, 111,409,056 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13824/61760 (2536s, 111,927,200 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13888/61760 (2547s, 112,445,344 positions, 44.1k pos/s)
[german-vpd] rank1 sweep 13952/61760 (2558s, 112,963,488 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14016/61760 (2570s, 113,481,632 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14080/61760 (2581s, 113,999,776 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14144/61760 (2593s, 114,517,920 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14208/61760 (2604s, 115,036,064 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14272/61760 (2616s, 115,554,208 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14336/61760 (2627s, 116,072,352 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14400/61760 (2639s, 116,590,496 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14464/61760 (2650s, 117,108,640 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14528/61760 (2661s, 117,626,784 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14592/61760 (2673s, 118,144,928 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14656/61760 (2684s, 118,663,072 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14720/61760 (2696s, 119,181,216 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14784/61760 (2707s, 119,699,360 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14848/61760 (2719s, 120,217,504 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14912/61760 (2730s, 120,735,648 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 14976/61760 (2742s, 121,253,792 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15040/61760 (2753s, 121,771,936 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15104/61760 (2765s, 122,290,080 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15168/61760 (2776s, 122,808,224 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15232/61760 (2787s, 123,326,368 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15296/61760 (2799s, 123,844,512 positions, 44.2k pos/s)
[german-vpd] rank1 sweep 15360/61760 (2810s, 124,362,656 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15424/61760 (2822s, 124,880,800 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15488/61760 (2833s, 125,398,944 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15552/61760 (2845s, 125,917,088 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15616/61760 (2856s, 126,435,232 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15680/61760 (2868s, 126,953,376 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15744/61760 (2879s, 127,471,520 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15808/61760 (2890s, 127,989,664 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15872/61760 (2902s, 128,507,808 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 15936/61760 (2913s, 129,025,952 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16000/61760 (2925s, 129,544,096 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16064/61760 (2936s, 130,062,240 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16128/61760 (2948s, 130,580,384 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16192/61760 (2959s, 131,098,528 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16256/61760 (2971s, 131,616,672 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16320/61760 (2982s, 132,134,816 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16384/61760 (2994s, 132,652,960 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16448/61760 (3005s, 133,171,104 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16512/61760 (3016s, 133,689,248 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16576/61760 (3028s, 134,207,392 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16640/61760 (3039s, 134,725,536 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16704/61760 (3051s, 135,243,680 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16768/61760 (3062s, 135,761,824 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16832/61760 (3074s, 136,279,968 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16896/61760 (3085s, 136,798,112 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 16960/61760 (3097s, 137,316,256 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 17024/61760 (3108s, 137,834,400 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 17088/61760 (3120s, 138,352,544 positions, 44.3k pos/s)
[german-vpd] rank1 sweep 17152/61760 (3131s, 138,870,688 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17216/61760 (3142s, 139,388,832 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17280/61760 (3154s, 139,906,976 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17344/61760 (3165s, 140,425,120 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17408/61760 (3177s, 140,943,264 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17472/61760 (3188s, 141,461,408 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17536/61760 (3200s, 141,979,552 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17600/61760 (3211s, 142,497,696 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17664/61760 (3223s, 143,015,840 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17728/61760 (3234s, 143,533,984 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17792/61760 (3246s, 144,052,128 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17856/61760 (3257s, 144,570,272 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17920/61760 (3268s, 145,088,416 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 17984/61760 (3280s, 145,606,560 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18048/61760 (3291s, 146,124,704 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18112/61760 (3303s, 146,642,848 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18176/61760 (3314s, 147,160,992 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18240/61760 (3326s, 147,679,136 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18304/61760 (3337s, 148,197,280 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18368/61760 (3349s, 148,715,424 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18432/61760 (3360s, 149,233,568 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18496/61760 (3371s, 149,751,712 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18560/61760 (3383s, 150,269,856 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18624/61760 (3394s, 150,788,000 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18688/61760 (3406s, 151,306,144 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18752/61760 (3417s, 151,824,288 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18816/61760 (3429s, 152,342,432 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18880/61760 (3440s, 152,860,576 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 18944/61760 (3452s, 153,378,720 positions, 44.4k pos/s)
[german-vpd] rank1 sweep 19008/61760 (3463s, 153,896,864 positions, 44.4k pos/s)
