[german-vpd] rank0 sweep 19200/61760 (3489s, 155,451,296 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19264/61760 (3501s, 155,969,440 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 19328/61760 (3512s, 156,487,584 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 19392/61760 (3524s, 157,005,728 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 19456/61760 (3536s, 157,523,872 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19520/61760 (3547s, 158,042,016 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 19584/61760 (3559s, 158,560,160 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 19648/61760 (3571s, 159,078,304 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19712/61760 (3583s, 159,596,448 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19776/61760 (3594s, 160,114,592 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19840/61760 (3606s, 160,632,736 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19904/61760 (3618s, 161,150,880 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 19968/61760 (3629s, 161,669,024 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20032/61760 (3641s, 162,187,168 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20096/61760 (3653s, 162,705,312 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20160/61760 (3664s, 163,223,456 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20224/61760 (3677s, 163,741,600 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20288/61760 (3688s, 164,259,744 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20352/61760 (3700s, 164,777,888 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20416/61760 (3711s, 165,296,032 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20480/61760 (3723s, 165,814,176 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20544/61760 (3734s, 166,332,320 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20608/61760 (3746s, 166,850,464 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20672/61760 (3757s, 167,368,608 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20736/61760 (3769s, 167,886,752 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20800/61760 (3780s, 168,404,896 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20864/61760 (3792s, 168,923,040 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 20928/61760 (3803s, 169,441,184 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 20992/61760 (3815s, 169,959,328 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21056/61760 (3826s, 170,477,472 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21120/61760 (3838s, 170,995,616 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21184/61760 (3849s, 171,513,760 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21248/61760 (3861s, 172,031,904 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21312/61760 (3872s, 172,550,048 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21376/61760 (3884s, 173,068,192 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21440/61760 (3895s, 173,586,336 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21504/61760 (3907s, 174,104,480 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21568/61760 (3918s, 174,622,624 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21632/61760 (3930s, 175,140,768 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21696/61760 (3941s, 175,658,912 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21760/61760 (3953s, 176,177,056 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21824/61760 (3964s, 176,695,200 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21888/61760 (3976s, 177,213,344 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 21952/61760 (3987s, 177,731,488 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22016/61760 (3999s, 178,249,632 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22080/61760 (4011s, 178,767,776 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22144/61760 (4022s, 179,285,920 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22208/61760 (4034s, 179,804,064 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22272/61760 (4045s, 180,322,208 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22336/61760 (4057s, 180,840,352 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22400/61760 (4069s, 181,358,496 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22464/61760 (4080s, 181,876,640 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22528/61760 (4092s, 182,394,784 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22592/61760 (4103s, 182,912,928 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22656/61760 (4115s, 183,431,072 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22720/61760 (4127s, 183,949,216 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22784/61760 (4139s, 184,467,360 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22848/61760 (4150s, 184,985,504 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22912/61760 (4162s, 185,503,648 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 22976/61760 (4173s, 186,021,792 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23040/61760 (4185s, 186,539,936 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23104/61760 (4197s, 187,058,080 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23168/61760 (4208s, 187,576,224 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23232/61760 (4220s, 188,094,368 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23296/61760 (4231s, 188,612,512 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23360/61760 (4243s, 189,130,656 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23424/61760 (4254s, 189,648,800 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23488/61760 (4266s, 190,166,944 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23552/61760 (4277s, 190,685,088 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23616/61760 (4289s, 191,203,232 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23680/61760 (4300s, 191,721,376 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23744/61760 (4312s, 192,239,520 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23808/61760 (4323s, 192,757,664 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23872/61760 (4335s, 193,275,808 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 23936/61760 (4346s, 193,793,952 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24000/61760 (4358s, 194,312,096 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24064/61760 (4369s, 194,830,240 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24128/61760 (4381s, 195,348,384 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24192/61760 (4392s, 195,866,528 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24256/61760 (4404s, 196,384,672 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24320/61760 (4415s, 196,902,816 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24384/61760 (4427s, 197,420,960 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24448/61760 (4438s, 197,939,104 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24512/61760 (4450s, 198,457,248 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24576/61760 (4461s, 198,975,392 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24640/61760 (4473s, 199,493,536 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24704/61760 (4484s, 200,011,680 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24768/61760 (4496s, 200,529,824 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24832/61760 (4507s, 201,047,968 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24896/61760 (4519s, 201,566,112 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 24960/61760 (4530s, 202,084,256 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25024/61760 (4541s, 202,602,400 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25088/61760 (4553s, 203,120,544 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25152/61760 (4564s, 203,638,688 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25216/61760 (4576s, 204,156,832 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25280/61760 (4587s, 204,674,976 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25344/61760 (4599s, 205,193,120 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25408/61760 (4610s, 205,711,264 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25472/61760 (4622s, 206,229,408 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25536/61760 (4633s, 206,747,552 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25600/61760 (4645s, 207,265,696 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25664/61760 (4656s, 207,783,840 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25728/61760 (4668s, 208,301,984 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25792/61760 (4679s, 208,820,128 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25856/61760 (4691s, 209,338,272 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25920/61760 (4702s, 209,856,416 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 25984/61760 (4714s, 210,374,560 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26048/61760 (4725s, 210,892,704 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26112/61760 (4737s, 211,410,848 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26176/61760 (4748s, 211,928,992 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26240/61760 (4760s, 212,447,136 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26304/61760 (4771s, 212,965,280 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26368/61760 (4783s, 213,483,424 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26432/61760 (4794s, 214,001,568 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26496/61760 (4806s, 214,519,712 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26560/61760 (4817s, 215,037,856 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26624/61760 (4829s, 215,556,000 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26688/61760 (4841s, 216,074,144 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26752/61760 (4853s, 216,592,288 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26816/61760 (4864s, 217,110,432 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26880/61760 (4876s, 217,628,576 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 26944/61760 (4887s, 218,146,720 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27008/61760 (4899s, 218,664,864 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27072/61760 (4912s, 219,183,008 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27136/61760 (4926s, 219,701,152 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27200/61760 (4940s, 220,219,296 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27264/61760 (4954s, 220,737,440 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 27328/61760 (4968s, 221,255,584 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27392/61760 (4982s, 221,773,728 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27456/61760 (4995s, 222,291,872 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27520/61760 (5006s, 222,810,016 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27584/61760 (5018s, 223,328,160 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27648/61760 (5029s, 223,846,304 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27712/61760 (5041s, 224,364,448 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27776/61760 (5052s, 224,882,592 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27840/61760 (5064s, 225,400,736 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27904/61760 (5075s, 225,918,880 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 27968/61760 (5087s, 226,437,024 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28032/61760 (5098s, 226,955,168 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28096/61760 (5110s, 227,473,312 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28160/61760 (5121s, 227,991,456 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28224/61760 (5133s, 228,509,600 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28288/61760 (5145s, 229,027,744 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28352/61760 (5156s, 229,545,888 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28416/61760 (5168s, 230,064,032 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28480/61760 (5179s, 230,582,176 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28544/61760 (5191s, 231,100,320 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28608/61760 (5202s, 231,618,464 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28672/61760 (5214s, 232,136,608 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28736/61760 (5225s, 232,654,752 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28800/61760 (5237s, 233,172,896 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28864/61760 (5248s, 233,691,040 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28928/61760 (5260s, 234,209,184 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 28992/61760 (5271s, 234,727,328 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29056/61760 (5283s, 235,245,472 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29120/61760 (5294s, 235,763,616 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29184/61760 (5306s, 236,281,760 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29248/61760 (5318s, 236,799,904 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29312/61760 (5329s, 237,318,048 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29376/61760 (5341s, 237,836,192 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29440/61760 (5352s, 238,354,336 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29504/61760 (5364s, 238,872,480 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29568/61760 (5375s, 239,390,624 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29632/61760 (5387s, 239,908,768 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29696/61760 (5398s, 240,426,912 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29760/61760 (5410s, 240,945,056 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29824/61760 (5421s, 241,463,200 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29888/61760 (5433s, 241,981,344 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 29952/61760 (5444s, 242,499,488 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30016/61760 (5456s, 243,017,632 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30080/61760 (5467s, 243,535,776 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30144/61760 (5479s, 244,053,920 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30208/61760 (5490s, 244,572,064 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30272/61760 (5502s, 245,090,208 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30336/61760 (5514s, 245,608,352 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30400/61760 (5525s, 246,126,496 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30464/61760 (5537s, 246,644,640 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30528/61760 (5548s, 247,162,784 positions, 44.5k pos/s)
[german-vpd] rank0 sweep 30592/61760 (5559s, 247,680,928 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30656/61760 (5571s, 248,199,072 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30720/61760 (5582s, 248,717,216 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30784/61760 (5594s, 249,235,360 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30848/61760 (5605s, 249,753,504 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30912/61760 (5617s, 250,271,648 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 30976/61760 (5629s, 250,789,792 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31040/61760 (5640s, 251,307,936 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31104/61760 (5652s, 251,826,080 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31168/61760 (5663s, 252,344,224 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31232/61760 (5675s, 252,862,368 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31296/61760 (5686s, 253,380,512 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31360/61760 (5698s, 253,898,656 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31424/61760 (5709s, 254,416,800 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31488/61760 (5721s, 254,934,944 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31552/61760 (5732s, 255,453,088 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31616/61760 (5744s, 255,971,232 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31680/61760 (5755s, 256,489,376 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31744/61760 (5767s, 257,007,520 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31808/61760 (5778s, 257,525,664 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31872/61760 (5790s, 258,043,808 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 31936/61760 (5801s, 258,561,952 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32000/61760 (5813s, 259,080,096 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32064/61760 (5824s, 259,598,240 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32128/61760 (5836s, 260,116,384 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32192/61760 (5847s, 260,634,528 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32256/61760 (5859s, 261,152,672 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32320/61760 (5870s, 261,670,816 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32384/61760 (5882s, 262,188,960 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32448/61760 (5893s, 262,707,104 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32512/61760 (5905s, 263,225,248 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32576/61760 (5916s, 263,743,392 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32640/61760 (5928s, 264,261,536 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32704/61760 (5939s, 264,779,680 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32768/61760 (5951s, 265,297,824 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32832/61760 (5962s, 265,815,968 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32896/61760 (5974s, 266,334,112 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 32960/61760 (5985s, 266,852,256 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33024/61760 (5997s, 267,370,400 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33088/61760 (6008s, 267,888,544 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33152/61760 (6020s, 268,406,688 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33216/61760 (6031s, 268,924,832 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33280/61760 (6043s, 269,442,976 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33344/61760 (6054s, 269,961,120 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33408/61760 (6066s, 270,479,264 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33472/61760 (6077s, 270,997,408 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33536/61760 (6089s, 271,515,552 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33600/61760 (6100s, 272,033,696 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33664/61760 (6112s, 272,551,840 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33728/61760 (6123s, 273,069,984 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33792/61760 (6135s, 273,588,128 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33856/61760 (6146s, 274,106,272 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33920/61760 (6158s, 274,624,416 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 33984/61760 (6169s, 275,142,560 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34048/61760 (6181s, 275,660,704 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34112/61760 (6192s, 276,178,848 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34176/61760 (6204s, 276,696,992 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34240/61760 (6215s, 277,215,136 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34304/61760 (6227s, 277,733,280 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34368/61760 (6238s, 278,251,424 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34432/61760 (6250s, 278,769,568 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34496/61760 (6261s, 279,287,712 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34560/61760 (6274s, 279,805,856 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34624/61760 (6285s, 280,324,000 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34688/61760 (6297s, 280,842,144 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34752/61760 (6308s, 281,360,288 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34816/61760 (6320s, 281,878,432 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34880/61760 (6331s, 282,396,576 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 34944/61760 (6343s, 282,914,720 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35008/61760 (6354s, 283,432,864 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35072/61760 (6366s, 283,951,008 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35136/61760 (6377s, 284,469,152 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35200/61760 (6389s, 284,987,296 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35264/61760 (6400s, 285,505,440 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35328/61760 (6412s, 286,023,584 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35392/61760 (6423s, 286,541,728 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35456/61760 (6435s, 287,059,872 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35520/61760 (6446s, 287,578,016 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35584/61760 (6458s, 288,096,160 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35648/61760 (6469s, 288,614,304 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35712/61760 (6481s, 289,132,448 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35776/61760 (6492s, 289,650,592 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35840/61760 (6504s, 290,168,736 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35904/61760 (6515s, 290,686,880 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 35968/61760 (6527s, 291,205,024 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36032/61760 (6538s, 291,723,168 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36096/61760 (6550s, 292,241,312 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36160/61760 (6561s, 292,759,456 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36224/61760 (6573s, 293,277,600 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36288/61760 (6584s, 293,795,744 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36352/61760 (6596s, 294,313,888 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36416/61760 (6607s, 294,832,032 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36480/61760 (6619s, 295,350,176 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36544/61760 (6630s, 295,868,320 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36608/61760 (6642s, 296,386,464 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36672/61760 (6653s, 296,904,608 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36736/61760 (6665s, 297,422,752 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36800/61760 (6676s, 297,940,896 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36864/61760 (6688s, 298,459,040 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36928/61760 (6699s, 298,977,184 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 36992/61760 (6711s, 299,495,328 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37056/61760 (6722s, 300,013,472 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37120/61760 (6734s, 300,531,616 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37184/61760 (6745s, 301,049,760 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37248/61760 (6757s, 301,567,904 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37312/61760 (6768s, 302,086,048 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37376/61760 (6780s, 302,604,192 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37440/61760 (6791s, 303,122,336 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37504/61760 (6803s, 303,640,480 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37568/61760 (6814s, 304,158,624 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37632/61760 (6826s, 304,676,768 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37696/61760 (6837s, 305,194,912 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37760/61760 (6849s, 305,713,056 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37824/61760 (6860s, 306,231,200 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37888/61760 (6872s, 306,749,344 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 37952/61760 (6883s, 307,267,488 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38016/61760 (6895s, 307,785,632 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38080/61760 (6906s, 308,303,776 positions, 44.6k pos/s)
[german-vpd] rank0 sweep 38144/61760 (6918s, 308,821,920 positions, 44.6k pos/s)
